Row Number,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
68,2025-10-09 20:00:00,19.42766,NIGHT_MOSTLY_CLOUDY,,,2025-10-09 20:00:00,39.14629,16.93281,Offshore,2025-10-09 20:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.27798, 'max': 0.63704}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.05178, 'period': 12, 'spread': 17.87, 'direction': 145.69293}, {'height': 1.02902, 'period': 5, 'spread': 25.75, 'direction': 13.79712}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-09 20:00:00,1.21,NORMAL
69,2025-10-09 21:00:00,19.34979,NIGHT_OVERCAST,,,2025-10-09 21:00:00,36.881,20.02444,Offshore,2025-10-09 21:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.15057, 'max': 0.50963}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.89188, 'period': 12, 'spread': 18.91, 'direction': 143.79065}, {'height': 0.95061, 'period': 4, 'spread': 25.72, 'direction': 14.7702}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-09 21:00:00,0.91,NORMAL
70,2025-10-09 22:00:00,19.24324,NIGHT_OVERCAST,,,2025-10-09 22:00:00,32.69592,20.31119,Offshore,2025-10-09 22:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0.08108, 'max': 0.42855}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77331, 'period': 11, 'spread': 20.39, 'direction': 142.40793}, {'height': 0.8385, 'period': 4, 'spread': 25.49, 'direction': 15.38446}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-09 22:00:00,0.61,NORMAL
71,2025-10-09 23:00:00,19.25867,NIGHT_OVERCAST,,,2025-10-09 23:00:00,33.79285,17.8434,Offshore,2025-10-09 23:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0.03475, 'max': 0.39381}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68624, 'period': 11, 'spread': 21.97, 'direction': 141.57318}, {'height': 0.79429, 'period': 4, 'spread': 24.87, 'direction': 15.16071}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-09 23:00:00,0.36,NORMAL
72,2025-10-10 00:00:00,19.11676,NIGHT_MOSTLY_CLOUDY,,,2025-10-10 00:00:00,29.23457,21.47207,Offshore,2025-10-10 00:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.34748}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.62157, 'period': 11, 'spread': 23.41, 'direction': 141.21747}, {'height': 0.70649, 'period': 4, 'spread': 25.03, 'direction': 15.63696}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 00:00:00,0.22,NORMAL
73,2025-10-10 01:00:00,18.98908,NIGHT_MOSTLY_CLOUDY,,,2025-10-10 01:00:00,26.88669,22.05029,Offshore,2025-10-10 01:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.30115}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.52408, 'period': 11, 'spread': 19.7, 'direction': 134.00885}, {'height': 0.60776, 'period': 4, 'spread': 24.65, 'direction': 16.56311}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.22274, 'period': 9, 'spread': 8.54, 'direction': 181.00183}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 01:00:00,0.23,NORMAL
74,2025-10-10 02:00:00,18.86936,NIGHT_OVERCAST,,,2025-10-10 02:00:00,28.10007,20.14345,Offshore,2025-10-10 02:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.27798}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.46682, 'period': 10, 'spread': 19.22, 'direction': 131.19116}, {'height': 0.57302, 'period': 4, 'spread': 24.45, 'direction': 16.55859}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.23428, 'period': 9, 'spread': 8.73, 'direction': 179.47571}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 02:00:00,0.39,NORMAL
75,2025-10-10 03:00:00,18.85301,NIGHT_OVERCAST,,,2025-10-10 03:00:00,24.35119,23.39467,Offshore,2025-10-10 03:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.25482}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.3911, 'period': 10, 'spread': 16.61, 'direction': 124.5401}, {'height': 0.50489, 'period': 3, 'spread': 24.55, 'direction': 17.09286}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.27635, 'period': 9, 'spread': 12.69, 'direction': 172.25867}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 03:00:00,0.65,NORMAL
76,2025-10-10 04:00:00,18.79506,NIGHT_OVERCAST,,,2025-10-10 04:00:00,23.3073,22.19669,Offshore,2025-10-10 04:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.23165}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.30607, 'period': 10, 'spread': 14.37, 'direction': 133.93201}, {'height': 0.44004, 'period': 3, 'spread': 24.13, 'direction': 17.44318}, {'height': 0.21075, 'period': 11, 'spread': 10.28, 'direction': 107.12842}, {'height': 0.23333, 'period': 9, 'spread': 10.72, 'direction': 176.146}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 04:00:00,0.95,NORMAL
77,2025-10-10 05:00:00,18.77525,NIGHT_OVERCAST,,,2025-10-10 05:00:00,22.30627,28.00038,Offshore,2025-10-10 05:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.1969}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.2691, 'period': 10, 'spread': 14.98, 'direction': 132.04333}, {'height': 0.38968, 'period': 3, 'spread': 23.71, 'direction': 18.20053}, {'height': 0.20696, 'period': 11, 'spread': 11.58, 'direction': 108.14661}, {'height': 0.21643, 'period': 9, 'spread': 10.73, 'direction': 176.22443}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-10 05:00:00,1.24,NORMAL
